"REF_DATE","GEO","DGUID","Operational and financial statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","35","","","","0"
"2020-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","144366","","","","0"
"2020-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","325598","","","","0"
"2020-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","934","","","","0"
"2020-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","2144053","","","","0"
"2020-12","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","4528069","","","","0"
"2020-12","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","47.4","","","","1"
"2020-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","41","","","","0"
"2020-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","162785","","","","0"
"2020-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","431946","","","","0"
"2021-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","797","","","","0"
"2021-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","1860492","","","","0"
"2021-01","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","4217317","","","","0"
"2021-01","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","44.1","","","","1"
"2021-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","36","","","","0"
"2021-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","143657","","","","0"
"2021-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","327526","","","","0"
"2021-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","483","","","","0"
"2021-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","1025429","","","","0"
"2021-02","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","2495148","","","","0"
"2021-02","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","41.1","","","","1"
"2021-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","21","","","","0"
"2021-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","110484","","","","0"
"2021-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","267863","","","","0"
"2021-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","522","","","","0"
"2021-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","973135","","","","0"
"2021-03","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","2142580","","","","0"
"2021-03","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","45.4","","","","1"
"2021-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","20","","","","0"
"2021-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","120282","","","","0"
"2021-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","299978","","","","0"
"2021-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","520","","","","0"
"2021-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","985254","","","","0"
"2021-04","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","2216751","","","","0"
"2021-04","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","44.4","","","","1"
"2021-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","21","","","","0"
"2021-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","126578","","","","0"
"2021-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","295023","","","","0"
"2021-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","514","","","","0"
"2021-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","921982","","","","0"
"2021-05","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","2417208","","","","0"
"2021-05","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","38.1","","","","1"
"2021-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","22","","","","0"
"2021-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","122490","","","","0"
"2021-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","295846","","","","0"
"2021-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","844","","","","0"
"2021-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","1679912","","","","0"
"2021-06","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","3578256","","","","0"
"2021-06","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","46.9","","","","1"
"2021-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","32","","","","0"
"2021-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","148712","","","","0"
"2021-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","367009","","","","0"
"2021-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2010","","","","0"
"2021-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4225353","","","","0"
"2021-07","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","6113706","","","","0"
"2021-07","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","69.1","","","","1"
"2021-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","54","","","","0"
"2021-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","218066","","","","0"
"2021-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","487094","","","","0"
"2021-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3255","","","","0"
"2021-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7203890","","","","0"
"2021-08","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","9224395","","","","0"
"2021-08","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","78.1","","","","1"
"2021-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","81","","","","0"
"2021-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","302954","","","","0"
"2021-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","821179","","","","0"
"2021-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2939","","","","0"
"2021-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6608278","","","","0"
"2021-09","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","9753034","","","","0"
"2021-09","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","67.8","","","","1"
"2021-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","89","","","","0"
"2021-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","316651","","","","0"
"2021-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","763748","","","","0"
"2021-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3128","","","","0"
"2021-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6999054","","","","0"
"2021-10","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","10391059","","","","0"
"2021-10","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","67.4","","","","1"
"2021-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","96","","","","0"
"2021-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","339224","","","","0"
"2021-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","918247","","","","0"
"2021-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3162","","","","0"
"2021-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7197975","","","","0"
"2021-11","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","10502181","","","","0"
"2021-11","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","68.5","","","","1"
"2021-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","98","","","","0"
"2021-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","346235","","","","0"
"2021-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1015370","","","","0"
"2021-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3931","","","","0"
"2021-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","9310941","","","","0"
"2021-12","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","13613208","","","","0"
"2021-12","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","68.4","","","","1"
"2021-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","125","","","","0"
"2021-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","418972","","","","0"
"2021-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1442109","","","","0"
"2022-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2606","","","","0"
"2022-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6642782","","","","0"
"2022-01","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","11956167","","","","0"
"2022-01","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","55.6","","","","1"
"2022-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","105","","","","0"
"2022-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","330627","","","","0"
"2022-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","980386","","","","0"
"2022-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2730","","","","0"
"2022-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6705918","","","","0"
"2022-02","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","10237380","","","","0"
"2022-02","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","65.5","","","","1"
"2022-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","90","","","","0"
"2022-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","289134","","","","0"
"2022-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","912502","","","","0"
"2022-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","4244","","","","0"
"2022-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","10447766","","","","0"
"2022-03","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","13645011","","","","0"
"2022-03","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","76.6","","","","1"
"2022-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","117","","","","0"
"2022-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","379742","","","","0"
"2022-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1414321","","","","0"
"2022-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","4669","","","","0"
"2022-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","11480580","","","","0"
"2022-04","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","14507877","","","","0"
"2022-04","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","79.1","","","","1"
"2022-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","124","","","","0"
"2022-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","409436","","","","0"
"2022-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1453870","","","","0"
"2022-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5276","","","","0"
"2022-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","13186150","","","","0"
"2022-05","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","16702456","","","","0"
"2022-05","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","78.9","","","","1"
"2022-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","142","","","","0"
"2022-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","474921","","","","0"
"2022-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1582239","","","","0"
"2022-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6001","","","","0"
"2022-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","15951929","","","","0"
"2022-06","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","19089138","","","","0"
"2022-06","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.6","","","","1"
"2022-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","156","","","","0"
"2022-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","535354","","","","0"
"2022-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1956772","","","","0"
"2022-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6731","","","","0"
"2022-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18718935","","","","0"
"2022-07","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","21529571","","","","0"
"2022-07","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","86.9","","","","1"
"2022-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","171","","","","0"
"2022-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","602570","","","","0"
"2022-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2379329","","","","0"
"2022-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6849","","","","0"
"2022-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18921396","","","","0"
"2022-08","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","21882098","","","","0"
"2022-08","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","86.5","","","","1"
"2022-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","176","","","","0"
"2022-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","613734","","","","0"
"2022-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2429620","","","","0"
"2022-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5984","","","","0"
"2022-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","16502344","","","","0"
"2022-09","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","19778249","","","","0"
"2022-09","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.4","","","","1"
"2022-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","157","","","","0"
"2022-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","554380","","","","0"
"2022-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2050054","","","","0"
"2022-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5986","","","","0"
"2022-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","15468803","","","","0"
"2022-10","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","18976744","","","","0"
"2022-10","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","81.5","","","","1"
"2022-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","155","","","","0"
"2022-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","536507","","","","0"
"2022-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1880426","","","","0"
"2022-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5534","","","","0"
"2022-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","13904623","","","","0"
"2022-11","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","17000440","","","","0"
"2022-11","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","81.8","","","","1"
"2022-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","146","","","","0"
"2022-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","489458","","","","0"
"2022-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1726353","","","","0"
"2022-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6102","","","","0"
"2022-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","16134663","","","","0"
"2022-12","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","19386965","","","","0"
"2022-12","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.2","","","","1"
"2022-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","163","","","","0"
"2022-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","556153","","","","0"
"2022-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2268757","","","","0"
"2023-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6106","","","","0"
"2023-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","16492796","","","","0"
"2023-01","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","19699964","","","","0"
"2023-01","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.7","","","","1"
"2023-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","164","","","","0"
"2023-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","566981","","","","0"
"2023-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2137031","","","","0"
"2023-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5766","","","","0"
"2023-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","15216001","","","","0"
"2023-02","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","17874276","","","","0"
"2023-02","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","85.1","","","","1"
"2023-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","149","","","","0"
"2023-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","449526","","","","0"
"2023-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1919213","","","","0"
"2023-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6761","","","","0"
"2023-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","17781663","","","","0"
"2023-03","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","20508135","","","","0"
"2023-03","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","86.7","","","","1"
"2023-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","169","","","","0"
"2023-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","579630","","","","0"
"2023-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2357823","","","","0"
"2023-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6369","","","","0"
"2023-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","16617811","","","","0"
"2023-04","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","19423924","","","","0"
"2023-04","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","85.6","","","","1"
"2023-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","158","","","","0"
"2023-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","553786","","","","0"
"2023-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2096622","","","","0"
"2023-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6437","","","","0"
"2023-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","17359453","","","","0"
"2023-05","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","20295633","","","","0"
"2023-05","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","85.5","","","","1"
"2023-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","162","","","","0"
"2023-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","565849","","","","0"
"2023-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2230761","","","","0"
"2023-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6911","","","","0"
"2023-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19431386","","","","0"
"2023-06","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","22129975","","","","0"
"2023-06","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","87.8","","","","1"
"2023-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","172","","","","0"
"2023-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","604515","","","","0"
"2023-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2497749","","","","0"
"2023-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7607","","","","0"
"2023-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","21769535","","","","0"
"2023-07","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","24272600","","","","0"
"2023-07","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","89.7","","","","1"
"2023-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","186","","","","0"
"2023-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","675752","","","","0"
"2023-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2852509","","","","0"
"2023-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7722","","","","0"
"2023-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","22016676","","","","0"
"2023-08","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","24512010","","","","0"
"2023-08","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","89.8","","","","1"
"2023-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","186","","","","0"
"2023-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","682394","","","","0"
"2023-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2914625","","","","0"
"2023-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6706","","","","0"
"2023-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19156477","","","","0"
"2023-09","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","21980476","","","","0"
"2023-09","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","87.2","","","","1"
"2023-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","166","","","","0"
"2023-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","615289","","","","0"
"2023-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2554255","","","","0"
"2023-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6524","","","","0"
"2023-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","17460191","","","","0"
"2023-10","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","20578566","","","","0"
"2023-10","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","84.8","","","","1"
"2023-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","162","","","","0"
"2023-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","578431","","","","0"
"2023-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2254505","","","","0"
"2023-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","5972","","","","0"
"2023-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","15384052","","","","0"
"2023-11","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","18869854","","","","0"
"2023-11","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","81.5","","","","1"
"2023-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","156","","","","0"
"2023-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","528779","","","","0"
"2023-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","1993457","","","","0"
"2023-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6757","","","","0"
"2023-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18064450","","","","0"
"2023-12","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","21812390","","","","0"
